MetaTest/Average/MaxReturn,MetaTest/lever-pull-v2/SuccessRate,MetaTest/shelf-place-v2/MinReturn,MetaTest/door-close-v2/StdReturn,MetaTest/sweep-into-v2/Iteration,MetaTest/shelf-place-v2/NumEpisodes,MetaTest/door-close-v2/Iteration,MetaTest/lever-pull-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/Iteration,MetaTest/shelf-place-v2/MaxReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/sweep-into-v2/NumEpisodes,MetaTest/door-close-v2/MaxReturn,MetaTest/Average/Iteration,MetaTest/door-close-v2/TerminationRate,MetaTest/drawer-open-v2/MinReturn,MetaTest/lever-pull-v2/AverageReturn,MetaTest/door-close-v2/NumEpisodes,MetaTest/lever-pull-v2/Iteration,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageReturn,MetaTest/sweep-into-v2/TerminationRate,MetaTest/Average/AverageDiscountedReturn,TotalEnvSteps,MetaTest/drawer-open-v2/SuccessRate,MetaTest/shelf-place-v2/TerminationRate,MetaTest/shelf-place-v2/AverageReturn,MetaTest/sweep-into-v2/MinReturn,MetaTest/drawer-open-v2/MaxReturn,MetaTest/sweep-into-v2/SuccessRate,MetaTest/drawer-open-v2/StdReturn,MetaTest/Average/MinReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/lever-pull-v2/MaxReturn,MetaTest/lever-pull-v2/MinReturn,MetaTest/lever-pull-v2/StdReturn,MetaTest/shelf-place-v2/SuccessRate,MetaTest/shelf-place-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/StdReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/shelf-place-v2/Iteration,MetaTest/sweep-into-v2/MaxReturn,MetaTest/Average/SuccessRate,TrainSteps,MetaTest/door-close-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/NumEpisodes,MetaTest/drawer-open-v2/AverageReturn,MetaTest/drawer-open-v2/TerminationRate,MetaTest/sweep-into-v2/StdReturn,MetaTest/lever-pull-v2/TerminationRate,MetaTest/Average/StdReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/door-close-v2/AverageReturn,MetaTest/door-close-v2/MinReturn
665.5666386781883,0.0,0.0,2.1579522191793217,16000,500,16000,57.53601706300193,16000,0.0,500,500,22.849322786054707,16000,0.0,404.57655531576853,127.14801386849332,500,16000,2500,123.7204988324854,0.0,35.5194423569471,81920000,0.0,0.0,0.0,8.165637553023782,665.5666386781883,0.0,54.338749955722136,0.0,20.05656467944151,239.53331959740595,38.34493862802792,49.83574285382082,0.0,0.0,0.0,0.0,0.0,16000,62.58308436070193,0.0,16000,3.3055805498396684,6.054000974429643,500,453.7449372157623,0.0,14.105529417208201,0.0,174.2820091038618,110.70161319746423,17.652978398729836,14.28806168479593
751.6798152895985,0.0,0.0,3.7126785668543123,16500,500,16500,63.714259345184516,16500,0.0,501,500,45.98811687720506,16500,0.0,418.3434977141495,159.0187611607735,500,16500,2501,138.09634427106468,0.0,38.703688281012504,84480000,0.0,0.0,0.0,11.306790748269751,751.6798152895985,0.0,61.09421858202735,0.0,30.73315704146582,312.6013446138064,48.59155193180748,68.7477390862194,0.0,0.0,0.0,0.0,0.0,16500,53.219115413176304,0.0,16500,6.1661440983741596,7.866557898788127,500,461.3928237424749,0.0,11.498955129955835,0.0,175.61147597378263,115.6176521350077,38.69038645166644,31.54854774352077
943.3973051442013,0.0,0.0,3.8413086108399113,17000,500,17000,56.9753618677598,17000,0.0,500,500,47.24926012577558,17000,0.0,427.87383945217124,125.15315550651509,501,17000,2501,138.30658912892235,0.0,39.87263920454858,87040000,0.0,0.0,0.0,9.4413256207743,943.3973051442013,0.0,103.64220130626647,0.0,22.321988431511585,223.85714509734584,36.390879524815546,49.880215399863324,0.0,0.0,0.0,0.0,0.0,17000,60.71655390829841,0.0,17000,6.5827230313090865,6.68081697998786,500,504.86690769817636,0.0,15.214913044819271,0.0,195.10244649839487,129.1908739760326,39.38872972721209,32.48497531090837
902.3245591012371,0.0,0.0,53.25648504564362,17500,500,17500,53.43571140921916,17500,0.0,500,500,239.48761289096223,17500,0.0,411.92132657040685,114.72655510481718,500,17500,2500,132.1304090100034,0.0,37.67781704576348,89600000,0.0,0.0,0.0,7.679789888527441,902.3245591012371,0.0,90.90583672887529,0.0,15.72651870528493,200.1080674679738,27.58712933762256,49.78873172344727,0.0,0.0,0.0,0.0,0.0,17500,54.48295860161685,0.0,17500,8.776733825565552,5.694426030989029,500,471.81221628463175,0.0,9.066351521667382,0.0,182.09574535832212,120.48221396304368,58.38675495528327,19.484304607545873
2045.9440542145364,0.0,0.0,55.214946192456175,18000,500,18000,50.80488573888529,18000,0.0,500,500,251.47732308934658,18000,0.0,414.44866226988273,110.7169519581419,500,18000,2500,134.7632316945584,0.0,37.03845586354112,92160000,0.0,0.0,0.0,6.637651409241719,2045.9440542145364,0.0,225.46117145201765,0.0,11.302754919868084,211.51161774610404,25.796949745190386,47.861303794685966,0.0,0.0,0.0,0.0,0.0,18000,23.164285454546683,0.0,18000,8.50765801764066,4.550408558392814,500,494.4707113216206,0.0,3.1142397616223736,0.0,212.39101228367522,121.32932700278685,57.325740273161415,17.630195773636885
738.5578874676233,0.0,0.0,38.24491455814545,18500,500,18500,53.917960315214444,18500,0.0,501,500,226.09630241233518,18500,0.0,416.006021104877,114.94188844247275,500,18500,2501,130.19798085407587,0.0,37.20114877789924,94720000,0.0,0.0,0.0,9.710630628147188,738.5578874676233,0.0,67.16038036233181,0.0,26.22552008251949,223.26906796123703,36.12603581993218,47.02581635670765,0.0,0.0,0.0,0.0,0.0,18500,58.251882583150014,0.0,18500,7.651570230874547,7.531525486574104,500,460.3747551857907,0.0,14.237495490476045,0.0,174.46628533984287,116.74559895647597,48.787387010932974,32.42016095693653
543.2321090957679,0.0,0.0,10.84608917449559,19000,500,19000,54.931619756111054,19000,0.0,500,500,46.65236266814655,19000,0.0,405.4697939832709,120.15821216637006,500,19000,2500,121.14305853579658,0.0,34.05186205648532,97280000,0.0,0.0,0.0,10.563997097042668,543.2321090957679,0.0,32.35055213532496,0.0,20.91790890806282,198.06423011069737,38.60473211306722,44.763544032301176,0.0,0.0,0.0,0.0,0.0,19000,53.00431250590885,0.0,19000,5.326401266464498,7.1141688709805475,500,433.2198469128095,0.0,10.211041481866616,0.0,163.3622952499309,102.88712038887051,31.419324691740695,14.486106343884135
675.6547411095667,0.0,0.0,4.127272356985977,19500,500,19500,52.1200163530356,19500,0.0,500,500,46.778669798250256,19500,0.0,420.0850089981651,116.35001013167854,500,19500,2500,128.22308237712798,0.0,35.2560660257653,99840000,0.0,0.0,0.0,7.386722654828651,675.6547411095667,0.0,55.743909189160036,0.0,11.73395897363442,202.34591545991321,43.380567954956035,42.02453822549,0.0,0.0,0.0,0.0,0.0,19500,24.138743823991994,0.0,19500,6.310107806422915,4.994808008384476,500,474.1547591640012,0.0,2.987246152709058,0.0,180.3899951702945,112.85539796098348,38.876683616325735,26.322846619988013
608.6088332458016,0.0,0.0,5.705439576362792,20000,500,20000,40.28239116959083,20000,0.0,500,500,47.2056322228518,20000,0.0,415.78564703382057,86.3038416301421,500,20000,2500,119.05806371554841,0.0,31.834891514866847,102400000,0.0,0.0,0.0,8.941954633939034,608.6088332458016,0.0,44.31667120643077,0.0,14.214627135014263,178.25186655847108,40.302820251318636,26.63039571848235,0.0,0.0,0.0,0.0,0.0,20000,23.23213312210165,0.0,20000,6.502670205267959,5.7507521050776385,500,456.1647935631471,0.0,3.805483992369367,0.0,172.6692206370919,106.63864409439779,38.60705624943868,17.16407048419228
641.9835822909056,0.0,0.0,7.318474818042414,20500,500,20500,42.060674903634734,20500,0.0,501,500,45.850167455202815,20500,0.0,422.9264601752569,94.6166457547543,500,20500,2501,121.81314774572354,0.0,32.42564689507433,104960000,0.0,0.0,0.0,10.014149227981276,641.9835822909056,0.0,50.810231690101915,0.0,14.857381030119905,166.47461011277213,26.504133428820023,35.54521981689243,0.0,0.0,0.0,0.0,0.0,20500,22.375202034421644,0.0,20500,5.949437185402459,6.108581251155918,500,462.2418139993037,0.0,2.7088022883959058,0.0,175.63605276330165,107.85867507881109,36.6690406119326,15.905445264588378
766.7465843318971,0.0,0.0,3.8129234337607323,21000,500,21000,47.063183144143125,21000,0.0,500,501,47.40759780801431,21000,0.0,438.611049574197,104.11462521938071,500,21000,2501,131.24115995227396,0.0,34.69731912514712,107520000,0.0,0.0,0.0,9.358412553393853,766.7465843318971,0.0,76.05407850940706,0.0,16.613242349432348,199.15737267421386,33.110115318877796,35.169456762712045,0.0,0.0,0.0,0.0,0.0,21000,48.8373270207364,0.0,21000,6.8526958675890635,6.151905199507638,500,495.87676749145845,0.0,8.187209540948258,0.0,189.45817835153989,113.47590224234703,39.83042053630401,32.71900851753463
824.2843240219123,0.0,0.0,3.8685182104684595,21500,500,21500,39.02154630982093,21500,0.0,501,500,47.33733560896915,21500,0.0,445.01706684733864,86.04899041258771,500,21500,2501,131.7526963220087,0.0,34.29770024762329,110080000,0.0,0.0,0.0,7.081311125148934,824.2843240219123,0.0,73.0154360660488,0.0,19.41956409345205,174.55577089117128,26.194650040632517,34.65286715837885,0.0,0.0,0.0,0.0,0.0,21500,49.323571763618844,0.0,21500,6.8973870582954335,6.4139188246032806,500,512.6398765930693,0.0,12.287897103182818,0.0,196.21487022513602,118.98627190208788,39.89327615039228,32.6149803630563
893.5143180293629,0.0,0.0,4.455730826834624,22000,500,22000,44.068874622880955,22000,0.0,500,500,46.42176587652866,22000,0.0,457.948340033224,90.15318693039494,500,22000,2500,138.10736428965893,0.0,35.118678501972134,112640000,0.0,0.0,0.0,11.607913154938252,893.5143180293629,0.0,83.44080621550654,0.0,24.58184078056779,170.04410302770225,30.514340742514147,33.08681206267069,0.0,0.0,0.0,0.0,0.0,22000,42.82855493344433,0.0,22000,6.0210583268303095,7.618096480324817,500,537.7896603251805,0.0,7.12466671586134,0.0,205.98738038107038,117.88536307982459,38.012133412151464,20.774273016702807
624.525624702788,0.0,0.0,6.899170482036107,22500,500,22500,39.60930345760197,22500,0.0,500,500,47.04995904292809,22500,0.0,412.9068136607567,85.94446681538116,500,22500,2500,124.22634869167302,0.0,32.69350654076736,115200000,0.0,0.0,0.0,11.655148765695335,624.525624702788,0.0,50.20081679005744,0.0,21.117083967791878,185.72924926976273,26.128703048589124,36.58380211651507,0.0,0.0,0.0,0.0,0.0,22500,47.337752318245606,0.0,22500,6.3345769615752925,7.210599140476915,500,476.48150758856866,0.0,6.900146090173763,0.0,180.59495980711588,110.3130531441826,37.58868508662349,16.069436009599755
866.827694574109,0.0,0.0,5.086834972398619,23000,501,23000,39.839046301927404,23000,0.0,500,500,46.40088411587621,23000,0.0,436.62251673479125,89.16981982068513,500,23000,2501,134.3686427693851,0.0,34.64040549285345,117760000,0.0,0.0,0.0,11.50539162706322,866.827694574109,0.0,97.63412557350601,0.0,19.6330896917465,183.24119087748366,27.164765505237156,38.60007559376019,0.0,0.0,0.0,0.0,0.0,23000,36.61985877142215,0.0,23000,6.550987426393449,6.655075920058253,500,524.6576597268205,0.0,5.718110733250581,0.0,202.8714769836403,120.22619862687391,38.651381893212104,18.487034741800905
1005.5780119585619,0.0,0.0,4.588889109426206,23500,500,23500,41.23449014626857,23500,0.0,500,500,47.37710420679817,23500,0.0,449.9614782566821,93.46119831617864,500,23500,2500,137.37290532135108,0.0,35.39640052259079,120320000,0.0,0.0,0.0,9.28730809356239,1005.5780119585619,0.0,109.25396837295335,0.0,21.608329355300675,179.28954529318824,26.00228993485605,39.00582847214024,0.0,0.0,0.0,0.0,0.0,23500,49.93733593421794,0.0,23500,6.701409281799947,6.834882617522298,500,532.5562178788792,0.0,8.622104063688672,0.0,206.66612198815116,122.21122056736311,39.23878105639693,21.070333265700587
1219.7689172729688,0.0,0.0,4.022710116347374,24000,500,24000,44.51347586775606,24000,0.0,500,500,46.95333711812676,24000,0.0,493.5894394029266,98.83479200778808,501,24000,2501,155.3607077761681,0.0,38.64247808798565,122880000,0.0,0.0,0.0,11.880188373803454,1219.7689172729688,0.0,169.70765461353125,0.0,19.389386401932157,192.20852654823702,35.458179594051316,33.76229918703269,0.0,0.0,0.0,0.0,0.0,24000,32.88886162773518,0.0,24000,6.473547898676422,6.525878781236992,500,619.6033592073493,0.0,5.987951876336188,0.0,246.87271628730355,135.76382575263742,39.20830606718894,30.13729596375293
1244.2908582552434,0.0,0.0,9.578273469261907,24500,501,24500,43.85806584929028,24500,0.0,500,500,46.35582668316308,24500,0.0,456.05834891142365,94.32153691393768,500,24500,2501,145.7181522195164,0.0,37.63347652025345,125440000,0.0,0.0,0.0,13.866710407099639,1244.2908582552434,0.0,179.94239343556728,0.0,22.583765783896567,193.62238038609897,26.718407299009257,38.68253519865722,0.0,0.0,0.0,0.0,0.0,24500,44.70596698929013,0.0,24500,5.743209810369842,7.395461437782481,500,577.5467778039008,0.0,7.516569732366691,0.0,233.17634036479734,131.2459124568652,34.430116900286144,14.628200817065718
1574.884532588491,0.0,0.0,3.8326104275364044,25000,501,25000,33.26151970185786,25000,0.0,500,500,47.26994133716,25000,0.0,463.5713224718811,79.9277112200057,500,25000,2501,155.15790543156808,0.0,37.57238239824953,128000000,0.0,0.0,0.0,7.533249727618561,1574.884532588491,0.0,269.64490784325665,0.0,14.2200215703452,154.2116033314577,22.27140956404825,38.38350934525585,0.0,0.0,0.0,0.0,0.0,25000,27.883811565933172,0.0,25000,6.551510684583071,5.577110675754146,500,642.5791417161964,0.0,4.5932304004816205,0.0,273.75112180156043,142.5469156938491,39.37296846215638,32.246308048411606
1574.9729718314136,0.0,0.0,3.826184862643873,25500,500,25500,39.564206656862765,25500,0.0,500,500,46.89348227277523,25500,0.0,468.8665884328824,75.90065421022533,500,25500,2500,149.34963361326564,0.0,36.33516878787008,130560000,0.0,0.0,0.0,10.366045625126155,1574.9729718314136,0.0,211.32820724297915,0.0,16.531060160852352,135.8270214056221,28.992237061463072,24.694070944761688,0.0,0.0,0.0,0.0,0.0,25500,29.988918989218785,0.0,25500,6.478236895382717,6.137351347860516,500,615.0467555899818,0.0,5.193372009268144,0.0,252.84115955608434,129.49604903924435,39.269698105268674,32.24740127136966
1067.46825737604,0.0,0.0,6.544081157641196,26000,500,26000,40.36772064487101,26000,0.0,501,500,42.48697570332489,26000,0.0,455.98971267205786,104.60765127865778,500,26000,2501,143.84584758087644,0.0,36.34748670781817,133120000,0.0,0.0,0.0,10.360211731201884,1067.46825737604,0.0,164.93911694744446,0.0,17.304675657219786,202.08589085549858,32.37764982196237,43.05700892531548,0.0,0.0,0.0,0.0,0.0,26000,32.06142778321613,0.0,26000,3.782009043261132,6.053496915133374,500,575.6679233585841,0.0,5.360049958035389,0.0,232.08107443148634,131.34421348227642,20.78534345836517,14.60154990524533
1005.6759276452104,0.0,0.0,5.462469217609748,26500,500,26500,42.09176952032553,26500,0.0,500,500,46.79904110059654,26500,0.0,448.9819364520089,93.88709710707312,500,26500,2500,140.08664366838465,0.0,36.11024213294653,135680000,0.0,0.0,0.0,11.620355805192844,1005.6759276452104,0.0,141.66272943597502,0.0,20.723161313853094,174.57691349209327,32.858592541528196,36.750980354665394,0.0,0.0,0.0,0.0,0.0,26500,39.468578703096014,0.0,26500,6.132387020178945,6.76220423382073,500,547.883910821943,0.0,6.404581666792619,0.0,216.43884569795438,125.56484989040744,37.93904909905411,18.482948405283764
854.588866448677,0.0,0.0,4.682921190767721,27000,500,27000,44.885902526163754,27000,0.0,500,500,43.16896274742205,27000,0.0,451.96296819023155,102.31666360704807,500,27000,2500,130.25100098443596,0.0,34.847620077122166,138240000,0.0,0.0,0.0,11.060878539355937,854.588866448677,0.0,97.44241233610708,0.0,18.187007462162597,177.5499787013718,37.48554812588165,40.79319898112622,0.0,0.0,0.0,0.0,0.0,27000,34.80205170975236,0.0,27000,3.4118759066000615,6.717367316374521,500,512.2907162777211,0.0,5.409308487121729,0.0,199.98286034790604,119.22295463647251,18.460617575248058,14.332313326766844
1082.7299195157505,0.0,0.0,10.526648652255565,27500,500,27500,43.042366618742214,27500,0.0,500,500,45.69055031288895,27500,0.0,450.96283785306696,99.45436842148402,500,27500,2500,133.57288601503143,0.0,34.670776805348,140800000,0.0,0.0,0.0,10.730142732470977,1082.7299195157505,0.0,124.32620967543181,0.0,18.13827354186545,202.587393157887,38.86850389055947,40.578426212655835,0.0,0.0,0.0,0.0,0.0,27500,35.118057886388485,0.0,27500,4.633061961873707,6.497527798282904,500,522.6989747422659,0.0,5.967126975770174,0.0,206.02723083580423,119.18092764784116,27.572813369541826,14.474846051246137
682.6979434526213,0.0,0.0,9.867298121551679,28000,500,28000,53.48053533057775,28000,0.0,500,500,45.955310011903066,28000,0.0,396.3872296255511,115.13253833159537,500,28000,2500,121.3220454538861,0.0,33.56366434632513,143360000,0.0,0.0,0.0,10.20325308266906,682.6979434526213,0.0,58.928824404733575,0.0,17.54998861498786,188.21663855278757,41.34524598372239,40.00355130515936,0.0,0.0,0.0,0.0,0.0,28000,37.68303032747888,0.0,28000,4.466270907729831,6.25148042103119,500,447.08032909641605,0.0,5.679929478285737,0.0,170.7468462713524,103.62003507228688,26.84737122643119,14.321566100904349
614.9612872429705,0.0,0.0,8.946828822105301,28500,501,28500,50.16268545867719,28500,0.0,500,500,41.0170799767049,28500,0.0,399.3964728505548,111.13773620572184,500,28500,2501,119.71135313747298,0.0,32.694069855676,145920000,0.0,0.0,0.0,11.236540065378358,614.9612872429705,0.0,47.66339395652147,0.0,18.09353206702894,206.3078629275893,37.51339028717862,40.29900651210853,0.0,0.0,0.0,0.0,0.0,28500,29.893021283269988,0.0,28500,4.102428166691412,6.552334094595779,500,446.12729334425694,0.0,5.2186223962632345,0.0,170.01202028206492,102.71828969812692,23.4376267766323,14.361120617112174
806.2780628192307,0.0,0.0,9.009468841671007,29000,500,29000,51.0810831370468,29000,0.0,500,500,45.87809532094061,29000,0.0,439.50925446567334,113.7636554215666,500,29000,2500,131.70652882330657,0.0,35.324264922911574,148480000,0.0,0.0,0.0,10.15327061335622,806.2780628192307,0.0,89.60951628502613,0.0,15.804559207458755,185.52911748522814,34.89374131056158,43.070677812995555,0.0,0.0,0.0,0.0,0.0,29000,26.489221726136734,0.0,29000,3.9940890756954337,6.073384296734494,500,506.0280839807333,0.0,4.366447201195654,0.0,196.48643084024494,115.47276810508117,22.93634550677436,14.29206144986486
800.0375283810286,0.0,0.0,9.876358386755863,29500,500,29500,54.74905234395393,29500,0.0,500,500,44.89112889634943,29500,0.0,437.62143897000925,131.09212830095703,500,29500,2500,134.16016869707764,0.0,35.542258529297534,151040000,0.0,0.0,0.0,11.50088641447826,800.0375283810286,0.0,79.98375805671209,0.0,20.893735157731935,233.27755811651755,49.58158758830513,53.52826699685115,0.0,0.0,0.0,0.0,0.0,29500,39.716840385568794,0.0,29500,5.321209362981895,7.017583037529393,500,485.9134051409384,0.0,6.432670861224939,0.0,186.66702413803716,110.62344790202248,32.901574885760795,14.967591841853444
550.2645319064912,0.0,0.0,2.1652473404744343,30000,500,30000,56.096320753348124,30000,0.0,500,500,22.788846739635364,30000,0.0,414.11525572174855,128.23982278176462,500,30000,2500,120.6980832046584,0.0,33.703731809037386,153600000,0.0,0.0,0.0,11.985843556262564,550.2645319064912,0.0,33.35301778401946,0.0,17.577999200487145,244.0289672001133,43.844389943115054,50.26389411575292,0.0,0.0,0.0,0.0,0.0,30000,29.291784663588093,0.0,30000,3.3160096022589167,6.654705373560495,500,440.00561935784503,0.0,4.907910323600114,0.0,168.22546034670594,102.45162331601942,17.66697468319514,14.32681155323416
883.6813214349776,0.0,0.0,7.056660598264182,30500,500,30500,43.835017173766815,30500,0.0,500,500,40.79547793327684,30500,0.0,420.65069032974077,102.73917311380346,500,30500,2500,125.00334000786366,0.0,32.58763252235444,156160000,0.0,0.0,0.0,10.21568355434615,883.6813214349776,0.0,79.06763297821131,0.0,17.04729534978608,195.41794544127197,30.954078689867085,42.02071635798454,0.0,0.0,0.0,0.0,0.0,30500,28.486860308449824,0.0,30500,3.686680956964019,6.496855456252731,500,484.73329660717144,0.0,4.654493328126818,0.0,187.7190230333412,108.91960902478863,20.496934968557206,14.339538318898926
674.2152326600367,0.0,0.0,5.87630145954691,31000,500,31000,47.19435977280962,31000,0.0,500,500,44.585998725472315,31000,0.0,413.59044448420065,114.21399392022731,500,31000,2500,126.11994545493133,0.0,33.49492504621835,158720000,0.0,0.0,0.0,10.993348915721144,674.2152326600367,0.0,59.80885168611793,0.0,17.17115936986886,200.525457163296,37.65666364267774,46.48015461625005,0.0,0.0,0.0,0.0,0.0,31000,30.77289846756587,0.0,31000,3.4933143565767932,6.530919672375925,500,479.9699312118356,0.0,5.155562548454525,0.0,184.57984034757527,110.25603142932943,19.244642772724944,14.269761582236233
606.5315028277381,0.0,0.0,10.817638885491341,31500,500,31500,46.7249866592828,31500,0.0,500,500,46.68429714818809,31500,0.0,420.73156997142945,109.2332069705729,501,31500,2501,123.3459738378408,0.0,33.12335263502565,161280000,0.0,0.0,0.0,10.291748423413722,606.5315028277381,0.0,43.65383386349292,0.0,16.590287872684943,168.14421426876683,44.520244758590565,32.522919880736055,0.0,0.0,0.0,0.0,0.0,31500,28.60382026569727,0.0,31500,5.334680269406817,6.439870198950272,500,458.5813280236026,0.0,4.7374741079195255,0.0,173.49587098351114,107.17280339221959,32.506724820378594,14.41565843402259
707.34640242838,0.0,0.0,2.166146878213514,32000,501,32000,46.9810826115159,32000,0.0,500,500,22.820160050440087,32000,0.0,412.59975212950525,107.72661062665134,500,32000,2502,124.20298096476199,0.0,34.67272606503713,163840000,0.0,0.0,0.0,11.082738967250565,707.34640242838,0.0,70.55812808540078,0.0,17.36376959021023,200.4882662967114,44.51715851630724,41.82708223561054,0.0,0.0,0.0,0.0,0.0,32000,28.686065902843044,0.0,32000,3.321865415282856,6.615270307131838,501,478.53564472750986,0.0,4.904665021551181,0.0,184.75302018250056,116.49014073029218,17.67023858204436,14.33461868714189
597.5674551816536,0.0,0.0,2.165266050570461,32500,500,32500,53.146101334481386,32500,0.0,500,500,22.87399911948351,32500,0.0,391.7935696394809,124.78513275566769,500,32500,2500,117.6422249385594,0.0,33.06991591505188,166400000,0.0,0.0,0.0,11.48735098236913,597.5674551816536,0.0,41.405560308526994,0.0,17.7852286775693,247.83862728782415,38.80244451875343,49.44773142665064,0.0,0.0,0.0,0.0,0.0,32500,34.04825329346249,0.0,32500,3.3367849005131083,6.695956207933429,500,427.94752381700334,0.0,5.464589396473445,0.0,163.91178165013847,102.17073713233145,17.693239442556607,14.313322404739187
658.6410359468422,0.0,0.0,2.158144927955061,33000,500,33000,48.75367908859315,33000,0.0,500,500,22.767216651372564,33000,0.0,383.75594576191503,119.91808853831323,500,33000,2500,119.9377869448457,0.0,33.26725839705577,168960000,0.0,0.0,0.0,10.019897132300441,658.6410359468422,0.0,60.61922568456544,0.0,15.064216026871863,197.43074951784862,46.08646539651293,46.40723250606369,0.0,0.0,0.0,0.0,0.0,33000,26.799246529371672,0.0,33000,3.3020836608986683,5.973220578809147,500,447.0591978833394,0.0,4.551509769817338,0.0,172.45809272820705,108.30730865697788,17.647432275703956,14.288071738582001
